EmployeeID,WorkHours,TasksCompleted,BreaksTaken,OvertimeHours,LeavesTaken,PerformanceRating,BurnoutRisk
E4477,59,19,3,5,3,2.9,0
E4478,35,29,0,3,9,4.6,1
E4479,58,10,1,2,5,3.8,1
E4480,37,22,5,5,6,3.4,0
E4481,62,10,5,3,9,2.7,1
E4482,46,14,3,17,3,4.2,0
E4483,40,25,3,5,7,4.7,0
E4484,42,24,5,4,7,2.7,0
E4485,40,37,5,8,8,2.5,1
E4486,60,40,5,10,5,4.1,0
E4487,57,32,1,5,3,4.9,0
E4488,35,26,5,15,1,4.2,0
E4489,45,43,0,18,6,2.9,0
E4490,33,22,5,10,9,3.3,0
E4491,64,23,0,14,2,3.2,1
E4492,55,20,1,8,10,4.6,0
E4493,41,37,3,18,2,4.3,0
E4494,40,41,0,18,2,3.8,1
E4495,66,44,1,8,3,2.8,0
E4496,54,40,5,3,1,4.8,0
E4497,47,26,1,9,4,4.0,0
E4498,48,18,5,8,2,4.9,1
E4499,52,19,1,18,9,3.7,0
E4500,67,17,3,14,4,4.5,0
E4501,47,30,0,18,6,4.4,0
E4502,55,22,3,1,8,3.0,1
E4503,35,14,2,9,1,4.9,0
E4504,33,15,5,18,8,2.1,0
E4505,58,39,0,16,9,4.3,0
E4506,63,40,3,19,5,4.9,0
E4507,46,26,0,1,5,3.0,0
E4508,45,20,2,18,10,3.9,0
E4509,31,29,4,16,2,3.7,1
E4510,63,18,5,17,9,4.3,1
E4511,37,11,5,16,8,4.6,0
E4512,42,46,1,1,3,3.8,0
E4513,37,10,5,18,4,4.4,0
E4514,59,13,5,0,2,2.9,1
E4515,61,45,3,10,4,2.7,0
E4516,65,34,5,9,7,3.3,0
E4517,59,12,5,4,7,4.0,1
E4518,30,18,2,15,7,2.6,1
E4519,68,31,2,4,5,4.0,0
E4520,46,32,0,11,0,3.2,0
E4521,49,21,0,3,10,4.4,0
E4522,53,19,5,5,9,2.1,0
E4523,51,43,5,18,5,4.0,1
E4524,58,19,1,8,10,3.9,0
E4525,51,39,0,11,9,4.8,0
E4526,38,31,3,14,6,4.1,1
E4527,66,15,5,15,8,4.4,0
E4528,39,11,3,12,7,4.7,0
E4529,65,39,5,6,10,4.0,0
E4530,66,11,3,19,7,2.9,1
E4531,57,41,4,3,6,4.6,0
E4532,57,25,3,10,1,4.2,0
E4533,50,21,0,7,0,3.3,0
E4534,53,10,5,5,1,4.1,1
E4535,69,17,0,9,5,4.6,0
E4536,31,22,3,6,1,4.9,0
E4537,37,24,2,6,9,4.9,1
E4538,56,17,2,3,3,3.0,1
E4539,51,19,2,2,9,3.3,1
E4540,66,14,5,6,2,2.3,0
E4541,56,28,1,3,5,2.7,1
E4542,58,47,4,12,7,4.6,0
E4543,32,20,3,19,10,3.1,0
E4544,42,29,1,16,5,3.9,0
E4545,39,29,2,6,1,4.0,0
E4546,65,30,3,16,4,4.3,0
E4547,38,27,1,3,10,2.5,0
E4548,56,19,0,10,5,2.9,1
E4549,63,43,2,2,8,3.3,0
E4550,30,35,1,10,5,3.1,0
E4551,61,39,5,2,9,4.9,0
E4552,54,18,0,11,4,4.5,1
E4553,58,40,2,0,0,3.4,0
E4554,36,13,4,3,9,4.6,0
E4555,32,15,2,13,4,3.0,0
E4556,49,23,5,0,4,4.4,1
E4557,49,13,4,13,5,2.7,0
E4558,59,35,4,12,6,4.3,0
E4559,64,48,4,12,3,3.4,0
E4560,64,26,3,14,6,2.3,1
E4561,68,28,3,16,4,2.8,0
E4562,56,15,4,11,5,3.2,0
E4563,55,38,0,13,3,4.2,0
E4564,43,20,4,11,7,2.2,1
E4565,46,25,1,17,8,4.0,0
E4566,47,39,4,3,1,4.1,0
E4567,58,34,3,13,10,4.0,0
E4568,49,49,3,18,3,4.3,0
E4569,56,20,1,12,10,2.5,0
E4570,47,16,1,17,7,3.8,0
E4571,33,35,2,10,7,4.8,1
E4572,30,31,0,5,8,3.8,0
E4573,30,34,0,8,2,3.8,1
E4574,55,28,0,11,0,4.2,0
E4575,49,40,5,18,8,3.0,1
E4576,52,35,3,13,0,4.1,0
E4577,39,45,0,14,2,4.7,0
E4578,40,32,2,10,2,2.0,0
E4579,34,22,2,5,8,4.6,1
E4580,30,34,0,13,0,2.7,1
E4581,46,11,1,2,6,3.4,0
E4582,51,11,2,18,1,4.6,0
E4583,63,25,1,19,6,4.5,0
E4584,58,18,3,10,0,4.7,0
E4585,33,37,5,16,9,4.8,0
E4586,34,22,2,16,9,3.3,0
E4587,40,44,1,2,7,4.0,0
E4588,50,22,0,13,9,3.2,1
E4589,64,40,3,6,9,3.1,1
E4590,41,30,4,18,1,3.3,0
E4591,55,41,4,2,2,4.2,1
E4592,48,43,0,1,7,3.5,0
E4593,36,17,3,16,2,4.4,1
E4594,36,11,3,8,0,4.2,0
E4595,55,47,3,5,8,2.1,1
E4596,69,41,3,8,7,3.9,0
E4597,34,49,4,4,3,3.3,0
E4598,50,37,1,1,7,3.4,0
E4599,43,46,3,14,4,4.5,0
E4600,33,10,1,8,2,3.6,0
E4601,52,19,3,18,0,4.7,0
E4602,49,13,2,9,9,4.1,1
E4603,44,44,5,3,4,3.7,0
E4604,58,19,2,9,10,4.3,0
E4605,37,20,5,7,5,2.1,0
E4606,48,23,2,12,3,2.1,0
E4607,68,47,3,6,6,2.3,0
E4608,57,21,1,6,2,3.3,1
E4609,56,26,5,3,6,2.7,0
E4610,33,25,4,14,0,5.0,0
E4611,44,44,0,11,6,3.6,0
E4612,64,11,5,15,0,4.0,0
E4613,66,20,5,5,10,2.8,0
E4614,30,12,4,8,0,3.0,0
E4615,32,38,3,2,1,3.0,1
E4616,53,27,2,7,1,4.1,0
E4617,56,29,2,6,3,3.4,0
E4618,69,23,1,3,0,3.6,0
E4619,65,43,3,12,3,3.8,1
E4620,63,40,4,18,1,4.3,1
E4621,58,49,3,6,3,2.3,0
E4622,53,27,3,9,3,4.3,1
E4623,53,39,2,11,8,3.7,0
E4624,33,34,4,2,8,4.0,0
E4625,32,28,0,11,0,3.0,1
E4626,63,17,5,18,4,3.2,1
E4627,52,37,2,14,6,2.7,1
E4628,52,17,4,7,3,4.9,1
E4629,34,40,1,11,4,3.5,1
E4630,60,12,5,19,1,5.0,0
E4631,35,12,5,5,2,3.5,0
E4632,66,31,2,9,6,2.7,0
E4633,39,26,1,1,9,3.5,1
E4634,69,45,2,12,6,2.1,0
E4635,36,26,3,6,3,4.7,0
E4636,68,23,4,7,0,4.5,1
E4637,67,18,1,15,0,4.2,1
E4638,50,39,5,10,3,3.8,0
E4639,49,30,2,3,3,3.7,0
E4640,32,21,5,16,5,5.0,0
E4641,51,46,1,15,6,2.8,0
E4642,33,41,5,18,8,4.3,0
E4643,57,20,2,10,8,3.7,1
E4644,41,29,2,6,9,4.9,0
E4645,67,44,0,12,4,4.5,0
E4646,65,20,5,18,9,5.0,0
E4647,34,17,0,16,10,3.8,0
E4648,42,13,0,12,2,2.6,0
E4649,52,36,5,11,2,3.5,1
E4650,59,49,1,6,5,4.1,1
E4651,66,47,3,0,0,4.3,0
E4652,54,39,2,0,6,2.0,1
E4653,56,36,4,19,2,3.5,0
E4654,43,30,0,13,4,2.7,0
E4655,65,29,1,14,6,4.6,0
E4656,68,13,5,10,6,2.5,0
E4657,45,20,1,8,8,4.0,0
E4658,51,22,1,16,0,2.8,0
E4659,50,18,5,3,2,3.1,0
E4660,50,13,4,19,8,4.8,0
E4661,37,21,5,18,7,2.7,0
E4662,45,18,4,6,1,2.3,0
E4663,60,22,5,0,7,2.2,0
E4664,39,35,0,8,7,3.5,0
E4665,61,47,4,12,1,3.9,0
E4666,63,22,0,1,7,3.0,1
E4667,38,48,4,1,2,4.1,0
E4668,46,37,4,14,6,2.2,0
E4669,40,28,5,16,8,4.6,0
E4670,61,33,4,12,3,4.4,0
E4671,39,28,0,6,10,5.0,1
E4672,51,22,5,8,5,4.8,0
E4673,46,22,2,11,8,3.1,0
E4674,33,37,0,2,10,3.2,1
E4675,54,11,2,14,10,4.2,0
E4676,50,19,1,6,4,2.4,0
E4677,66,31,5,0,0,2.9,1
E4678,67,22,1,13,2,2.4,1
E4679,30,18,5,18,10,3.4,0
E4680,54,42,5,15,8,3.7,0
E4681,65,23,0,9,2,2.6,1
E4682,46,29,2,0,10,2.1,0
E4683,53,24,5,4,10,4.2,0
E4684,31,41,2,2,9,2.1,0
E4685,69,42,5,16,1,4.9,0
E4686,44,26,2,17,3,2.7,0
E4687,61,33,1,18,4,4.0,0
E4688,68,39,0,17,6,3.3,1
E4689,35,22,5,15,6,2.2,0
E4690,30,25,3,1,8,3.4,0
E4691,52,11,2,14,7,3.6,0
E4692,68,26,2,12,1,4.6,1
E4693,46,41,3,12,7,4.2,0
E4694,63,17,0,15,7,2.2,0
E4695,58,12,2,7,4,2.6,0
E4696,38,21,0,10,2,2.9,0
E4697,42,29,2,7,8,2.3,1
E4698,35,25,4,9,6,3.4,0
E4699,35,23,2,0,0,5.0,0
E4700,49,25,4,11,7,3.5,1
E4701,32,42,5,8,9,4.2,0
E4702,46,39,0,4,4,4.0,0
E4703,41,21,2,8,5,4.5,0
E4704,30,24,1,15,8,2.6,0
E4705,46,27,1,17,9,4.3,0
E4706,32,37,3,7,7,4.6,0
E4707,55,32,1,10,10,2.5,0
E4708,44,23,4,19,2,3.0,0
E4709,65,39,1,18,4,4.9,0
E4710,61,42,1,3,3,4.3,1
E4711,61,24,1,19,0,2.8,1
E4712,33,16,2,9,4,3.7,0
E4713,47,24,3,12,9,3.2,1
E4714,48,47,0,19,6,3.5,0
E4715,64,20,3,13,0,3.1,0
E4716,69,38,4,1,3,2.8,0
E4717,43,40,2,3,5,4.0,0
E4718,62,34,5,6,10,4.3,0
E4719,43,33,2,18,8,4.6,0
E4720,63,28,1,16,10,2.5,0
E4721,33,11,1,15,7,4.5,0
E4722,53,31,4,12,1,2.8,1
E4723,58,29,5,17,10,3.3,0
E4724,48,42,2,11,2,4.7,0
E4725,35,17,5,0,9,3.4,1
E4726,62,34,0,14,4,2.6,0
E4727,69,18,3,2,10,2.5,0
E4728,48,43,2,5,6,3.4,0
E4729,30,32,5,13,2,4.3,1
E4730,34,14,0,5,6,5.0,1
E4731,56,34,0,0,4,4.4,0
E4732,45,17,3,19,9,4.6,0
E4733,35,25,0,5,5,4.2,0
E4734,69,24,4,7,5,4.7,0
E4735,42,10,0,14,10,2.2,1
E4736,64,31,5,13,10,4.8,0
E4737,48,12,4,15,3,3.2,0
E4738,41,47,0,19,7,4.8,0
E4739,45,23,1,15,8,2.2,0
E4740,39,45,0,18,1,4.1,1
E4741,54,27,4,0,8,4.2,1
E4742,49,27,0,3,10,5.0,0
E4743,60,12,0,9,3,4.3,1
E4744,33,19,0,19,5,3.1,0
E4745,52,48,4,17,6,3.7,0
E4746,31,10,0,1,3,3.1,0
E4747,51,36,3,3,7,2.6,0
E4748,66,36,5,14,9,2.7,0
E4749,37,20,3,3,7,2.7,0
E4750,36,14,4,15,0,3.6,0
E4751,43,16,1,14,7,4.7,0
E4752,32,28,3,17,9,4.7,0
E4753,45,38,5,6,2,2.2,0
E4754,48,24,2,14,4,2.2,0
E4755,47,44,5,10,9,2.7,1
E4756,45,46,3,18,7,2.8,0
E4757,37,21,2,7,10,2.3,0
E4758,62,39,4,0,5,3.2,0
E4759,41,29,5,2,3,3.8,0
E4760,40,46,1,4,3,3.7,0
E4761,34,12,2,17,3,3.6,0
E4762,56,18,2,11,5,3.0,0
E4763,41,48,5,11,6,4.1,1
E4764,46,35,3,18,4,4.5,0
E4765,35,11,2,8,9,3.0,0
E4766,62,32,4,10,7,2.3,0
E4767,34,32,5,16,6,2.9,0
E4768,57,30,4,15,7,2.4,0
E4769,43,25,5,3,3,3.4,0
E4770,34,18,4,9,7,2.5,0
E4771,62,22,3,14,5,3.4,1
E4772,48,37,5,18,2,2.7,0
E4773,51,36,1,2,7,4.2,1
E4774,34,26,3,4,6,2.1,0
E4775,31,47,4,10,9,3.7,0
E4776,59,45,5,4,4,2.5,0
E4777,68,10,3,6,10,2.0,0
E4778,33,27,4,5,3,4.6,0
E4779,62,18,0,12,0,4.0,1
E4780,42,22,0,1,9,2.3,0
E4781,49,49,2,18,2,4.0,1
E4782,36,24,1,10,1,3.8,1
E4783,44,13,0,19,7,3.4,0
E4784,52,42,4,4,7,3.3,0
E4785,43,33,3,8,4,4.7,0
E4786,52,45,5,5,4,2.7,1
E4787,48,19,3,16,10,3.2,1
E4788,58,45,2,18,3,3.0,0
E4789,49,29,3,7,0,4.3,0
E4790,58,20,0,6,0,4.7,0
E4791,53,21,3,4,5,4.5,1
E4792,47,27,0,14,3,4.4,1
E4793,39,39,0,9,3,5.0,0
E4794,37,46,1,15,2,4.1,0
E4795,55,29,2,8,8,4.3,0
E4796,58,34,4,6,2,4.9,0
E4797,39,21,0,10,7,2.0,1
E4798,46,30,5,8,1,3.9,0
E4799,31,34,2,16,3,4.2,0
E4800,35,20,4,8,0,4.8,0
E4801,34,18,5,2,10,4.7,0
E4802,57,34,3,7,4,4.5,0
E4803,34,44,2,18,1,4.8,1
E4804,47,41,5,19,10,3.6,0
E4805,55,23,2,15,0,2.0,0
E4806,49,10,2,6,0,2.0,0
E4807,56,26,3,6,1,3.6,0
E4808,41,34,3,19,4,3.3,0
E4809,36,17,2,12,8,3.4,0
E4810,32,14,5,2,5,3.2,0
E4811,39,14,1,11,3,4.8,0
E4812,63,44,0,7,2,3.1,1
E4813,54,28,3,12,7,4.6,0
E4814,64,32,1,19,2,4.7,0
E4815,45,18,3,15,0,3.5,0
E4816,31,39,2,6,3,3.3,1
E4817,53,25,1,3,10,4.3,0
E4818,39,42,5,11,4,4.1,0
E4819,67,11,5,16,4,3.0,0
E4820,51,23,4,0,4,2.3,0
E4821,55,10,0,16,7,2.8,1
E4822,68,35,0,1,7,2.4,1
E4823,56,34,3,5,3,2.9,0
E4824,58,25,0,11,8,2.8,1
E4825,67,24,4,10,0,3.9,0
E4826,49,35,5,10,4,4.9,0
E4827,56,25,1,17,4,4.1,1
E4828,49,23,1,7,4,4.8,0
E4829,48,38,5,6,7,4.4,0
E4830,49,33,2,13,8,4.2,1
E4831,64,24,5,15,2,3.2,0
E4832,31,28,1,11,8,3.0,0
E4833,59,17,3,8,10,4.5,0
E4834,63,43,4,19,7,4.7,1
E4835,51,11,5,15,2,3.4,1
E4836,32,36,2,18,1,2.0,0
E4837,35,19,3,15,3,4.4,1
E4838,44,44,5,8,1,2.9,1
E4839,56,32,3,12,3,2.0,0
E4840,39,17,5,4,4,4.4,1
E4841,38,37,3,18,1,3.6,0
E4842,62,32,0,9,7,4.1,0
E4843,61,13,3,6,0,4.7,0
E4844,35,23,0,8,2,3.6,0
E4845,65,38,1,13,6,3.5,0
E4846,31,10,0,14,9,2.9,0
E4847,58,13,3,12,0,2.9,0
E4848,33,41,4,9,10,4.4,0
E4849,30,42,4,13,1,3.3,0
E4850,48,35,1,11,2,2.5,1
E4851,55,26,3,18,1,2.3,1
E4852,54,48,0,5,1,3.4,1
E4853,39,32,4,11,10,3.4,0
E4854,44,41,5,12,5,4.0,1
E4855,51,24,2,7,6,3.4,0
E4856,50,22,3,15,5,2.4,0
E4857,51,11,5,1,10,3.5,0
E4858,65,28,5,6,5,4.7,0
E4859,63,33,3,11,8,2.5,1
E4860,59,33,2,6,7,4.1,0
E4861,54,20,4,18,7,3.8,0
E4862,57,31,2,13,5,4.2,1
E4863,30,24,1,8,4,2.5,0
E4864,33,19,0,17,8,4.8,1
E4865,36,36,0,10,1,3.9,1
E4866,38,18,5,15,6,4.5,0
E4867,65,37,4,18,5,2.7,0
E4868,48,10,2,10,6,4.2,0
E4869,30,26,5,17,3,4.3,0
E4870,39,40,3,10,8,3.2,0
E4871,65,19,5,3,6,3.2,0
E4872,38,46,3,17,1,4.0,1
E4873,61,38,3,18,3,2.3,1
E4874,61,27,1,12,4,4.2,1
E4875,35,47,1,3,1,2.1,0
E4876,67,48,3,9,9,2.6,0
E4877,46,15,4,4,7,4.0,0
E4878,39,49,1,2,0,2.3,0
E4879,56,21,1,15,2,4.9,1
E4880,64,23,0,7,0,4.6,1
E4881,50,19,5,6,4,3.9,0
E4882,54,29,0,18,7,4.5,1
E4883,57,24,4,13,6,4.7,0
E4884,44,40,1,14,8,2.8,0
E4885,33,16,1,16,1,4.5,0
E4886,58,19,2,0,7,2.6,0
E4887,38,19,4,5,7,3.2,1
E4888,56,48,5,14,5,3.7,1
E4889,55,37,5,11,2,4.1,0
E4890,48,39,5,19,1,2.1,0
E4891,57,46,4,1,7,2.9,0
E4892,46,12,2,4,5,3.8,1
E4893,49,24,2,8,3,3.1,1
E4894,69,30,0,19,4,4.3,1
E4895,68,46,4,13,4,4.0,1
E4896,52,21,4,17,8,2.7,0
E4897,61,13,2,7,8,2.4,0
E4898,62,18,3,1,7,3.9,0
E4899,34,48,3,8,7,3.4,0
E4900,63,37,0,6,1,2.5,1
E4901,69,32,3,17,2,3.0,1
E4902,40,49,3,15,7,2.9,0
E4903,32,31,3,4,4,2.3,0
E4904,62,33,1,14,6,3.6,0
E4905,40,35,0,4,7,4.3,0
E4906,45,39,2,10,5,3.7,0
E4907,47,42,3,13,4,4.5,0
E4908,59,25,5,18,7,2.4,1
E4909,39,31,1,2,0,3.3,0
E4910,47,27,3,9,0,3.8,0
E4911,67,16,1,5,0,4.0,0
E4912,48,35,0,2,2,4.1,1
E4913,65,17,5,1,9,4.2,1
E4914,42,15,5,12,5,4.0,0
E4915,32,39,5,17,5,2.3,1
E4916,39,48,3,1,4,4.1,0
E4917,67,32,1,14,6,4.2,0
E4918,30,41,5,4,4,5.0,0
E4919,56,31,4,14,1,4.1,0
E4920,37,18,4,16,3,4.1,0
E4921,46,40,1,1,0,3.5,1
E4922,38,16,3,17,6,4.6,1
E4923,35,18,3,14,3,5.0,0
E4924,54,22,0,19,3,4.3,0
E4925,68,12,0,2,3,3.8,0
E4926,57,44,5,4,2,2.2,0
E4927,62,42,2,10,7,4.2,0
E4928,66,30,0,8,3,4.1,0
E4929,38,40,3,4,7,4.3,1
E4930,47,43,2,0,8,2.4,1
E4931,50,41,0,13,0,4.0,0
E4932,31,44,1,4,3,2.9,0
E4933,67,24,4,7,5,4.3,0
E4934,69,41,0,13,7,2.7,0
E4935,65,15,0,15,5,4.1,0
E4936,66,30,1,5,5,2.9,0
E4937,44,42,3,7,9,2.0,0
E4938,57,41,5,1,3,3.9,1
E4939,47,28,1,18,8,2.3,0
E4940,63,42,5,8,6,4.0,1
E4941,51,37,0,4,10,4.8,0
E4942,40,40,3,4,5,4.9,1
E4943,42,30,2,18,0,2.7,0
E4944,33,43,0,3,1,4.4,0
E4945,51,24,1,15,5,3.1,0
E4946,36,23,2,15,10,4.7,0
E4947,53,28,4,15,0,4.4,0
E4948,33,24,2,6,10,2.2,1
E4949,57,15,1,17,4,3.2,1
E4950,44,18,2,0,0,3.0,0
E4951,30,46,1,2,2,4.4,0
E4952,32,29,0,7,6,3.2,0
E4953,43,43,3,0,4,4.1,1
E4954,67,47,4,6,9,3.8,1
E4955,30,35,3,6,0,4.9,0
E4956,67,27,3,7,0,4.8,0
E4957,67,37,3,18,7,3.3,1
E4958,50,18,1,16,10,4.2,0
E4959,58,41,1,10,8,4.5,0
E4960,34,15,4,14,6,4.7,0
E4961,39,23,1,8,2,2.2,1
E4962,57,37,5,16,5,2.9,0
E4963,50,33,1,10,2,3.0,1
E4964,36,22,1,5,9,3.3,0
E4965,32,21,1,8,3,2.5,0
E4966,49,28,0,17,3,3.5,0
E4967,48,30,4,19,2,4.0,1
E4968,64,36,5,1,9,3.5,0
E4969,33,28,1,3,5,4.0,0
E4970,34,33,4,17,4,2.2,0
E4971,30,35,2,0,10,4.6,0
E4972,33,37,0,10,8,4.8,1
E4973,41,27,1,2,8,3.9,0
E4974,56,45,5,7,2,4.6,1
E4975,52,38,0,4,8,2.4,1
E4976,54,26,5,19,2,4.4,0
E4977,50,13,0,4,3,2.4,1
E4978,53,38,2,10,0,3.2,0
E4979,54,13,4,11,4,3.0,0
E4980,61,19,0,8,8,3.8,0
E4981,61,34,3,12,1,2.9,1
E4982,34,40,2,19,3,3.9,0
E4983,65,12,3,2,9,3.1,0
E4984,68,11,2,12,1,4.6,1
E4985,45,34,3,10,7,3.9,1
E4986,62,15,3,10,8,2.6,0
E4987,50,35,5,19,2,3.0,0
E4988,38,17,0,6,8,4.5,0
E4989,35,44,0,16,5,3.2,0
E4990,64,36,2,15,5,3.6,0
E4991,68,34,4,13,6,3.9,0
E4992,51,27,5,0,4,3.0,0
E4993,34,10,0,10,5,2.9,1
E4994,52,48,0,12,10,3.4,0
E4995,46,12,5,0,0,2.6,0
E4996,41,13,1,1,2,2.9,0
E4997,52,46,5,8,8,2.2,0
E4998,45,24,0,12,4,2.9,0
E4999,32,17,4,4,4,3.0,0
E5000,59,47,1,8,7,4.9,0
E5001,51,28,3,12,10,3.8,0
E5002,38,35,5,4,10,4.4,0
E5003,58,48,3,14,1,2.1,0
E5004,66,19,1,6,6,2.3,0
E5005,52,47,1,13,8,4.4,0
E5006,42,23,1,15,6,3.9,0
E5007,61,28,2,5,4,2.6,0
E5008,52,39,5,1,5,3.2,1
E5009,46,14,4,15,3,3.6,0
E5010,69,40,4,18,6,4.5,1
E5011,50,16,3,4,0,2.2,1
E5012,31,28,3,3,3,3.8,1
E5013,66,40,3,13,2,4.2,0
E5014,35,48,5,5,3,4.9,1
E5015,47,33,0,7,0,4.4,1
E5016,59,43,3,2,1,2.8,0
E5017,51,32,1,3,10,4.1,0
E5018,62,49,3,0,8,4.3,1
E5019,59,15,1,1,6,4.2,0
E5020,46,47,2,12,5,4.5,0
E5021,61,45,0,8,1,4.7,1
E5022,43,36,0,11,0,2.3,0
E5023,39,20,5,9,1,2.3,0
E5024,65,14,5,9,6,4.4,0
E5025,63,26,4,17,1,2.8,0
E5026,38,16,2,11,2,2.2,1
E5027,57,36,5,15,7,3.2,0
E5028,40,24,1,5,6,4.5,1
E5029,43,22,2,9,10,2.4,0
E5030,68,20,0,14,10,4.0,0
E5031,48,35,1,8,10,2.0,0
E5032,44,31,2,1,8,2.3,0
E5033,57,37,0,17,3,3.1,1
E5034,53,33,5,11,6,2.3,0
E5035,37,38,1,2,0,4.5,1
E5036,38,18,1,6,10,4.6,0
E5037,62,13,0,8,10,4.3,0
E5038,62,27,1,7,1,2.7,0
E5039,48,25,5,5,6,3.6,1
E5040,32,42,5,0,1,2.6,0
E5041,39,38,5,13,5,2.8,0
E5042,69,48,0,15,9,3.5,0
E5043,30,19,3,15,8,4.2,0
E5044,58,18,3,3,10,2.3,0
E5045,63,40,1,5,4,2.9,0
E5046,42,37,5,14,9,4.8,1
E5047,30,12,1,7,6,3.3,0
E5048,63,23,0,0,0,4.8,0
E5049,58,34,1,12,7,5.0,0
E5050,42,24,4,17,8,3.6,0
E5051,58,11,3,17,4,2.9,0
E5052,68,33,1,12,5,4.4,1
E5053,53,23,1,13,10,2.5,1
E5054,55,16,2,10,7,2.8,0
E5055,46,45,1,6,3,4.4,0
E5056,36,33,4,17,1,3.3,1
E5057,42,36,3,3,9,2.6,1
E5058,34,46,2,16,7,4.0,0
E5059,55,47,0,18,1,4.2,0
E5060,32,39,0,13,4,2.4,1
E5061,36,36,3,9,5,2.8,0
E5062,68,48,0,5,4,2.7,0
E5063,30,24,4,17,5,3.1,1
E5064,46,35,1,3,5,4.3,1
E5065,54,10,3,10,2,4.1,0
E5066,32,13,2,12,10,4.0,0
E5067,44,38,1,7,10,2.0,0
E5068,58,10,0,9,2,2.4,1
E5069,61,31,0,10,8,2.7,1
E5070,55,20,2,2,2,2.8,1
E5071,45,19,4,14,2,2.4,0
E5072,54,26,2,7,10,3.2,0
E5073,57,45,3,19,1,2.2,0
E5074,38,35,2,17,6,4.3,0
E5075,30,30,0,0,9,4.4,0
E5076,58,22,4,7,9,3.7,0
E5077,51,18,4,2,3,2.3,0
E5078,45,20,5,0,0,4.7,1
E5079,36,20,2,19,5,4.9,0
E5080,43,15,3,15,4,2.6,1
E5081,58,10,0,8,10,4.1,0
E5082,48,15,1,16,1,4.5,1
E5083,48,22,4,15,5,3.6,0
E5084,31,31,2,5,0,3.0,0
E5085,44,40,5,6,2,3.4,0
E5086,32,31,3,15,3,3.5,0
E5087,40,46,3,7,2,3.2,0
E5088,59,36,0,9,5,4.8,1
E5089,69,23,4,13,10,4.2,0
E5090,47,14,0,10,3,2.7,0
E5091,31,45,5,1,0,3.8,0
E5092,61,41,1,11,4,4.1,0
E5093,37,43,1,19,4,2.4,1
E5094,51,16,1,19,8,3.1,0
E5095,35,19,3,12,7,4.7,0
E5096,41,26,4,14,7,3.7,1
E5097,69,39,0,11,4,2.7,0
E5098,65,30,0,12,7,2.4,1
E5099,44,22,5,7,9,3.6,0
E5100,57,10,1,15,6,3.6,0
E5101,47,10,4,2,0,3.0,0
E5102,31,42,4,12,6,3.9,0
E5103,42,47,5,11,10,2.2,1
E5104,44,34,2,18,7,2.4,0
E5105,49,35,4,1,2,3.6,0
E5106,58,22,4,0,8,2.2,0
E5107,58,37,0,7,7,4.6,0
E5108,32,42,5,8,1,2.4,1
E5109,48,46,4,7,5,4.0,0
E5110,32,39,4,16,3,3.2,1
E5111,43,17,0,8,2,3.2,1
E5112,69,10,4,5,10,4.3,0
E5113,33,21,0,14,5,3.5,1
E5114,40,14,2,12,9,4.2,0
E5115,60,33,3,11,8,3.5,0
E5116,61,15,0,12,1,3.8,0
E5117,56,34,0,6,9,4.3,0
E5118,59,10,4,17,9,3.8,1
E5119,31,34,0,13,9,3.8,0
E5120,38,10,5,10,4,4.4,0
E5121,57,41,1,13,5,4.8,0
E5122,60,12,1,16,3,3.1,0
E5123,63,28,2,1,6,3.7,0
E5124,44,38,0,18,1,2.3,1
E5125,54,11,5,15,6,3.1,0
E5126,65,18,4,9,1,3.2,1
E5127,37,26,4,7,0,4.5,1
E5128,38,45,3,4,10,3.5,0
E5129,66,26,2,6,4,4.2,0
E5130,68,21,5,12,1,2.1,0
E5131,61,29,5,15,7,3.4,1
E5132,46,12,4,4,7,4.7,0
E5133,64,13,3,15,0,2.7,0
E5134,66,26,4,14,3,2.1,0
E5135,48,46,3,8,8,3.3,0
E5136,58,24,1,11,4,4.1,0
E5137,36,42,5,7,10,3.4,0
E5138,57,25,1,12,9,3.4,0
E5139,38,20,4,4,5,4.0,0
E5140,57,29,2,13,2,2.8,0
E5141,35,47,0,15,4,4.3,0
E5142,58,33,2,10,0,2.5,1
E5143,46,25,2,19,7,3.2,0
E5144,45,39,0,11,10,4.0,0
E5145,52,43,5,14,5,4.5,0
E5146,60,10,1,11,1,4.4,0
E5147,32,33,1,8,3,4.2,0
E5148,50,33,5,0,3,3.1,0
E5149,55,18,0,2,8,2.4,1
E5150,65,31,3,11,8,2.7,0
E5151,66,21,2,19,4,4.6,0
E5152,51,26,4,12,2,4.6,1
E5153,41,34,1,5,0,4.9,0
E5154,42,37,5,9,5,2.2,0
E5155,40,24,4,9,7,3.6,0
E5156,45,39,0,15,0,3.9,1
E5157,37,36,4,0,10,4.1,0
E5158,69,31,4,15,0,3.9,0
E5159,69,19,2,3,10,4.3,0
E5160,31,40,0,5,6,3.1,1
E5161,59,36,4,18,6,2.5,1
E5162,59,21,1,1,1,2.6,0
E5163,41,40,0,17,2,2.0,0
E5164,39,41,1,9,1,3.1,0
E5165,40,41,5,3,5,2.3,0
E5166,44,44,5,0,7,3.0,1
E5167,45,30,3,14,7,3.9,0
E5168,46,19,5,9,0,4.7,0
E5169,55,25,4,17,10,4.5,0
E5170,31,16,0,15,8,2.8,0
E5171,41,13,5,12,10,2.4,0
E5172,55,36,1,14,7,2.6,1
